2,20.575,1.444e+08,382,0.57196,5990.7,1.1342,105.61,105.61
3,-49.84,1.444e+08,441,1,733,0.20039,441,441
2,-50.243,1.444e+08,281,0.56156,6096.3,1.1412,101.09,101.09
2,-45.166,1.444e+08,411,1,0,0,411,2.5788
2,-51.968,1.444e+08,325,1,411,0.11236,325,0.4566
2,-62.772,1.444e+08,589,1,736,0.20311,589,1.0241
2,-61.679,1.444e+08,389,1,1325,0.36971,389,2.7316
3,-83.689,1.44e+07,688,1,0,0,688,4.5717
4,-85.145,1.44e+07,675,1,0,0,675,4.5624
4,-81.09,1.44e+07,605,1,675,0.50944,565.58,27.124
2,-42.81,1.444e+08,511,1,1714,0.48876,511,10.854
2,-66.663,8.66e+07,210,1,2225,0.65271,210,0.15348
3,-88.186,1.44e+07,407,1,688,0.51925,407,1.5535
4,-44.575,1.444e+08,431,0.9692,1240.6,0.89962,431,1.1474
2,12.588,1.444e+08,812,1,2435,0.74998,499.73,142.34
3,-83.02,1.44e+07,344,1,1095,0.8583,343.99,0.01302
4,-56.595,1.444e+08,532,0.97696,1671.6,0.9205,404.99,88.241
3,-81.562,1.44e+07,493,0.99999,1439,0.93113,282.18,189.75
3,-76.454,4.34e+07,585,0.89087,1721.2,0.96829,252.11,206.24
2,-14.609,1.444e+08,341,0.90383,2934.7,0.93179,341,8.9981
2,-36.955,1.444e+08,308,0.91297,3275.7,0.97249,307.98,0.05752
4,-48.796,1.444e+08,623,0.9258,2076.6,0.94065,350.77,126.1
2,-22.107,1.444e+08,221,0.91984,3583.7,0.99526,221,8.0117
2,-82.894,1.44e+07,573,0.92415,3804.7,1.0147,198.37,88.017
2,-45.816,1.444e+08,241,0.85353,4003.1,1.04,193.66,52.434
3,-56.409,1.444e+08,461,0.78398,1973.3,0.98972,231.95,173.39
4,-82.587,1.44e+07,551,0.84694,2427.3,0.96059,257,70.91
3,-74.947,4.34e+07,830,0.74051,2205.2,1.006,205.04,135.61
4,-70.086,5.78e+07,575,0.78558,2684.3,0.99121,237.32,104.53
3,-62.018,1.444e+08,733,0.63295,2410.3,1.0243,191.77,90.454
2,20.575,1.444e+08,382,0.85109,4196.7,1.0514,179.63,132.48
2,-64.001,1.3e+08,441,0.82371,4376.4,1.062,167.02,135.44
2,-50.243,1.444e+08,281,0.7896,4543.4,1.0723,156.52,91.196
3,-59.329,1.444e+08,720,1,0,0,720,720
2,-77.696,2.88e+07,304,1,0,0,304,304
2,-52.922,1.444e+08,587,1,304,0.14857,587,587
4,-76.571,4.34e+07,213,1,0,0,213,213
3,-61.738,1.444e+08,220,1,720,0.19684,220,220
3,-81.297,1.44e+07,723,1,940,0.26119,702.89,702.89
2,-47.834,1.444e+08,449,1,891,0.32016,449,449
2,-30.278,1.444e+08,274,1,1340,0.45947,274,274
2,-69.145,8.66e+07,467,1,1614,0.55203,467,467
4,-67.801,8.66e+07,533,1,213,0.084312,533,533
2,-38.269,1.444e+08,827,1,2081,0.73372,494.4,494.4
4,-83.859,1.44e+07,760,1,746,0.252,715.3,715.3
2,-48.871,1.444e+08,740,0.88563,2575.4,0.92438,388.19,388.19
2,-84.114,1.44e+07,325,0.81239,2963.6,0.96457,249.19,249.19
4,-70.333,5.78e+07,173,0.97032,1461.3,0.85639,173,173
3,-53.259,1.444e+08,540,0.98791,1642.9,0.87023,539.55,539.55
2,-83.881,1.44e+07,322,0.80865,3212.8,1.0076,203.97,203.97
2,-86.931,1.44e+07,318,0.79552,3416.7,1.0317,172.61,172.61
2,-46.93,1.444e+08,529,0.7781,3589.4,1.0537,168.71,168.71
2,-77.705,2.88e+07,216,0.73086,3758.1,1.065,149.8,149.8
2,-0.25018,1.444e+08,367,0.72935,3907.9,1.0805,144,144
4,-70.454,5.78e+07,546,0.97338,1634.3,0.89876,456.55,456.55
2,-83.747,1.44e+07,644,0.70775,4051.9,1.0905,122.6,122.6
3,-77.569,2.88e+07,307,0.99067,2182.4,0.90306,307,307
4,-88.31,1.44e+07,263,0.93971,2090.8,0.92096,263,263
3,-67.781,8.66e+07,343,0.99181,2489.4,0.93645,342.5,342.5
4,-76.823,4.34e+07,819,0.94608,2353.8,0.96517,257.28,257.28
2,-78.099,2.88e+07,470,0.65543,4174.5,1.1078,116.25,116.25
4,-80.522,1.44e+07,213,0.78957,2611.1,0.99913,196.53,196.53
2,-56.896,1.444e+08,520,0.62739,4290.7,1.1208,112.91,112.91
2,-53.634,1.444e+08,720,1,0,0,720,720
2,-77.696,2.88e+07,304,1,720,0.19684,304,304
2,-52.922,1.444e+08,587,1,1024,0.36164,587,587
2,-57.786,1.444e+08,213,1,1611,0.54341,213,213
2,-48.954,1.444e+08,220,1,1824,0.62432,220,220
2,31.194,1.444e+08,723,1,2044,0.70601,590.42,590.42
2,-47.834,1.444e+08,449,0.95208,2634.4,0.89279,444.7,444.7
2,-30.278,1.444e+08,274,0.95744,3079.1,0.93769,274,274
3,-58.457,1.444e+08,467,1,0,0,467,467
2,-60.73,1.444e+08,533,0.96078,3353.1,0.97105,310.55,310.55
2,-38.269,1.444e+08,827,0.91068,3663.7,0.99579,269.56,269.56
2,-36.437,1.444e+08,760,0.81098,3933.2,1.0165,240.72,240.72
2,-48.871,1.444e+08,740,0.74402,4173.9,1.0326,217.79,217.79
2,-84.114,1.44e+07,325,0.69161,4391.7,1.0469,165.01,165.01
4,-70.333,5.78e+07,173,1,0,0,173,173
3,-53.259,1.444e+08,540,1,467,0.12767,540,540
4,-58.036,1.444e+08,322,1,173,0.060444,322,322
2,-86.931,1.44e+07,318,0.68266,4556.7,1.0666,143.75,143.75
2,-46.93,1.444e+08,529,0.67217,4700.5,1.0857,142.18,142.18
2,-77.705,2.88e+07,216,0.6438,4842.7,1.0949,127.91,127.91
2,-0.25018,1.444e+08,367,0.64236,4970.6,1.1084,123.94,123.94
4,-70.454,5.78e+07,546,1,495,0.14917,546,546
3,-81.896,1.44e+07,644,1,1007,0.27845,643.84,643.84
2,-34.609,1.444e+08,307,0.62857,5094.5,1.1168,117.9,117.9
2,-43.473,1.444e+08,263,0.61964,5212.4,1.1248,112.39,112.39
3,-67.781,8.66e+07,343,0.9999,1650.8,0.84999,343,343
2,-60.531,1.444e+08,819,0.61381,5324.8,1.1324,107.34,107.34
2,-78.099,2.88e+07,470,0.57217,5432.2,1.1399,98.617,98.617
3,-8.4498,1.444e+08,213,0.99992,1993.8,0.91859,213,213
2,-56.896,1.444e+08,520,0.55508,5530.8,1.1513,96.425,96.425
2,-53.634,1.444e+08,720,1,0,0,720,720
2,-77.696,2.88e+07,304,1,720,0.19684,304,304
2,-52.922,1.444e+08,587,1,1024,0.36164,587,587
2,-57.786,1.444e+08,213,1,1611,0.54341,213,213
3,-61.738,1.444e+08,220,1,0,0,220,220
2,31.194,1.444e+08,723,1,1824,0.62432,689.09,689.09
2,-47.834,1.444e+08,449,0.98669,2513.1,0.86979,449,449
2,-30.278,1.444e+08,274,0.98868,2962.1,0.92131,274,274
3,-58.457,1.444e+08,467,1,220,0.060146,467,467
2,-60.73,1.444e+08,533,0.98963,3236.1,0.95556,352.74,352.74
2,-38.269,1.444e+08,827,0.94368,3588.8,0.97721,298.67,298.67
2,-36.437,1.444e+08,760,0.83963,3887.5,1.0029,264.42,264.42
2,-48.871,1.444e+08,740,0.7703,4151.9,1.02,238.8,238.8
2,-84.114,1.44e+07,325,0.71627,4390.7,1.0341,177.28,177.28
4,-70.333,5.78e+07,173,1,0,0,173,173
3,-53.259,1.444e+08,540,1,687,0.18879,540,540
4,-58.036,1.444e+08,322,1,173,0.060444,322,322
2,-86.931,1.44e+07,318,0.70767,4568,1.0561,153,153
2,-46.93,1.444e+08,529,0.69703,4721,1.0759,150.93,150.93
2,-77.705,2.88e+07,216,0.6672,4871.9,1.0857,135.1,135.1
2,-0.25018,1.444e+08,367,0.66601,5007,1.0997,130.61,130.61
4,-70.454,5.78e+07,546,1,495,0.14917,546,546
3,-81.896,1.44e+07,644,1,1227,0.34167,574.05,574.05
2,-34.609,1.444e+08,307,0.65157,5137.6,1.1084,123.94,123.94
2,-43.473,1.444e+08,263,0.64228,5261.6,1.1168,117.9,117.9
3,-67.781,8.66e+07,343,0.96261,1801,0.88756,343,343
2,-60.531,1.444e+08,819,0.63625,5379.5,1.1248,112.39,112.39
2,-78.099,2.88e+07,470,0.59218,5491.9,1.1324,102.94,102.94
3,-8.4498,1.444e+08,213,0.96841,2144,0.93186,213,213
2,-56.896,1.444e+08,520,0.57418,5594.8,1.1442,100.51,100.51
4,-70.007,5.78e+07,720,1,0,0,720,9.8803
2,-77.696,2.88e+07,304,1,0,0,304,3.8426
3,-72.695,5.78e+07,587,1,0,0,587,5.0622
4,-76.571,4.34e+07,213,1,720,0.25156,213,1.1382
4,-73.026,5.78e+07,220,1,933,0.34604,220,0.79539
2,31.194,1.444e+08,723,1,304,0.14857,723,1.5743
4,-78.805,2.88e+07,449,1,1153,0.43,449,0.12787
3,-78.551,2.88e+07,274,1,587,0.20509,274,3.0656
3,-58.457,1.444e+08,467,1,861,0.35293,467,0.39135
2,-60.73,1.444e+08,533,1,1027,0.35964,533,4.2837
3,-68.359,8.66e+07,827,1,1328,0.49688,826.77,42.255
2,-36.437,1.444e+08,760,1,1560,0.5279,760,42.201
2,-48.871,1.444e+08,740,1,2320,0.79121,566.3,72.835
2,-84.114,1.44e+07,325,0.94323,2886.3,0.90938,320.02,34.707
2,-74.3,4.34e+07,173,0.94721,3206.3,0.96971,173,0.2264
4,-59.823,1.444e+08,540,1,1602,0.68582,540,11.366
4,-58.036,1.444e+08,322,1,2142,0.86986,322,1.7863
2,-86.931,1.44e+07,318,0.94978,3379.3,0.9986,224.95,46.217
2,-46.93,1.444e+08,529,0.92989,3604.3,1.0151,214.81,184.69
2,-77.705,2.88e+07,216,0.86698,3819.1,1.0304,183.82,34.287
3,-81.138,1.44e+07,367,0.9999,2154.8,0.80811,364.79,3.6637
4,-70.454,5.78e+07,546,1,2464,0.93226,365.87,144.72
3,-81.896,1.44e+07,644,0.99903,2519.6,0.94586,267.6,136.14
3,-77.569,2.88e+07,307,0.88034,2787.2,0.9902,234.89,65.401
2,-43.473,1.444e+08,263,0.86624,4002.9,1.0508,173.91,92.173
3,-67.781,8.66e+07,343,0.87016,3022.1,1.0126,216.95,119.58
4,-76.823,4.34e+07,819,0.94016,2829.9,0.96685,292.26,130.63
2,-78.099,2.88e+07,470,0.8552,4176.8,1.0633,153.79,136
3,-8.4498,1.444e+08,213,0.8488,3239,1.0279,200.53,13.38
4,-69.041,8.66e+07,520,0.81539,3122.1,1.0002,257.34,83.899
2,-65.799,1.156e+08,169,1,0,0,169,169
2,-87.027,1.44e+07,593,1,169,0.048343,593,593
4,-82.503,1.44e+07,804,1,0,0,804,804
2,-29.382,1.444e+08,677,1,762,0.50483,677,677
4,-75.699,4.34e+07,312,1,804,0.6068,312,312
4,-80.334,1.44e+07,709,1,1116,0.77505,468.94,468.94
2,-81.726,1.44e+07,360,1,1439,0.74223,360,360
2,-69.532,8.66e+07,471,1,1799,0.90998,370.6,370.6
2,-84.904,1.44e+07,538,0.95577,2169.6,0.9495,264.54,264.54
3,-84.044,1.44e+07,407,1,0,0,407,407
4,-80.686,1.44e+07,461,0.86846,1584.9,0.91078,315.15,315.15
3,-69.066,8.66e+07,338,1,407,0.30717,338,338
2,-76.549,4.34e+07,685,0.86686,2434.1,0.98537,237.6,237.6
2,-69.855,8.66e+07,390,0.76488,2671.7,1.0073,216,216
3,-81.086,1.44e+07,294,1,745,0.43044,294,294
3,-73.008,5.78e+07,606,1,1039,0.67805,445.07,445.07
2,-58.491,1.444e+08,721,0.74369,2887.7,1.0243,198.64,198.64
2,-34.16,1.444e+08,463,0.67037,3086.4,1.0387,183.2,183.2
2,-67.504,8.66e+07,397,0.64527,3269.6,1.052,168.35,168.35
2,-77.923,2.88e+07,728,0.6292,3437.9,1.0653,149.89,149.89
2,-63.22,1.444e+08,498,0.57943,3587.8,1.0809,144.09,144.09
2,-58.286,1.444e+08,649,0.55783,3731.9,1.0908,136.13,136.13
4,-87.487,1.44e+07,338,0.83118,1900.1,0.9591,245.12,245.12
2,-53.064,1.444e+08,813,0.52705,3868,1.1003,128.98,128.98
3,-62.065,1.444e+08,221,0.90217,1484.1,0.90644,221,221
3,-85.161,1.44e+07,219,0.91375,1705.1,0.95529,219,219
2,-63.887,1.444e+08,550,0.49031,3997,1.1092,122.5,122.5
4,-78.943,2.88e+07,770,0.81753,2145.2,0.98972,217.14,217.14
2,-75.972,4.34e+07,404,0.4734,4119.5,1.1178,113.67,113.67
2,-74.548,4.34e+07,818,0.46488,4233.2,1.1286,107.08,107.08
2,-65.799,1.156e+08,169,1,0,0,169,169
2,-87.027,1.44e+07,593,1,169,0.048343,593,593
2,-48.387,1.444e+08,804,1,762,0.50483,803.99,803.99
2,-29.382,1.444e+08,677,0.99999,1566,0.78467,574.26,574.26
2,-67.02,8.66e+07,312,0.95419,2140.3,0.9015,312,312
2,-44.166,1.444e+08,709,0.95979,2452.3,0.93058,399.29,399.29
2,-81.726,1.44e+07,360,0.87363,2851.5,0.94722,269.52,269.52
2,-69.532,8.66e+07,471,0.86122,3121.1,0.98938,250.79,250.79
2,-84.904,1.44e+07,538,0.82341,3371.9,1.0078,194.42,194.42
2,-74.946,4.34e+07,407,0.76975,3566.3,1.0348,180.92,180.92
2,-16.447,1.444e+08,461,0.74349,3747.2,1.052,170.01,170.01
2,-39.511,1.444e+08,338,0.71209,3917.2,1.0643,159.03,159.03
2,-76.549,4.34e+07,685,0.69811,4076.2,1.0752,144.96,144.96
2,-69.855,8.66e+07,390,0.64703,4221.2,1.0882,137.33,137.33
2,22.182,1.444e+08,294,0.63039,4358.5,1.0985,130.47,130.47
2,-53.126,1.444e+08,606,0.62278,4489,1.1075,123.85,123.85
2,-58.491,1.444e+08,721,0.59033,4612.9,1.1161,117.84,117.84
2,-34.16,1.444e+08,463,0.55427,4730.7,1.1244,112.36,112.36
3,-38.697,1.444e+08,397,1,0,0,397,397
4,-49.094,1.444e+08,728,1,0,0,728,728
2,-63.22,1.444e+08,498,0.53824,4843.1,1.1323,107.35,107.35
2,-58.286,1.444e+08,649,0.52131,4950.4,1.1399,102.74,102.74
3,-49.786,1.444e+08,338,1,397,0.10854,338,338
2,-53.064,1.444e+08,813,0.49809,5053.1,1.1472,98.489,98.489
3,-62.065,1.444e+08,221,1,735,0.20278,221,221
2,-50.002,1.444e+08,219,0.47013,5151.6,1.1543,94.561,94.561
2,-63.887,1.444e+08,550,0.46937,5246.2,1.1612,90.919,90.919
2,-21.236,1.444e+08,770,0.45511,5337.1,1.1679,87.533,87.533
2,-75.972,4.34e+07,404,0.43408,5424.6,1.1744,82.644,82.644
2,-74.548,4.34e+07,818,0.42689,5507.3,1.183,79.01,79.01
2,-65.799,1.156e+08,169,1,0,0,169,169
2,-87.027,1.44e+07,593,1,169,0.048343,593,593
2,-48.387,1.444e+08,804,1,762,0.50483,803.99,803.99
2,-29.382,1.444e+08,677,0.99999,1566,0.78467,574.26,574.26
2,-67.02,8.66e+07,312,0.95419,2140.3,0.9015,312,312
2,-44.166,1.444e+08,709,0.95979,2452.3,0.93058,399.29,399.29
2,-81.726,1.44e+07,360,0.87363,2851.5,0.94722,269.52,269.52
2,-69.532,8.66e+07,471,0.86122,3121.1,0.98938,250.79,250.79
2,-84.904,1.44e+07,538,0.82341,3371.9,1.0078,194.42,194.42
2,-74.946,4.34e+07,407,0.76975,3566.3,1.0348,180.92,180.92
2,-16.447,1.444e+08,461,0.74349,3747.2,1.052,170.01,170.01
2,-39.511,1.444e+08,338,0.71209,3917.2,1.0643,159.03,159.03
2,-76.549,4.34e+07,685,0.69811,4076.2,1.0752,144.96,144.96
2,-69.855,8.66e+07,390,0.64703,4221.2,1.0882,137.33,137.33
2,22.182,1.444e+08,294,0.63039,4358.5,1.0985,130.47,130.47
2,-53.126,1.444e+08,606,0.62278,4489,1.1075,123.85,123.85
2,-58.491,1.444e+08,721,0.59033,4612.9,1.1161,117.84,117.84
2,-34.16,1.444e+08,463,0.55427,4730.7,1.1244,112.36,112.36
3,-38.697,1.444e+08,397,1,0,0,397,397
4,-49.094,1.444e+08,728,1,0,0,728,728
2,-63.22,1.444e+08,498,0.53824,4843.1,1.1323,107.35,107.35
2,-58.286,1.444e+08,649,0.52131,4950.4,1.1399,102.74,102.74
3,-49.786,1.444e+08,338,1,397,0.10854,338,338
2,-53.064,1.444e+08,813,0.49809,5053.1,1.1472,98.489,98.489
3,-62.065,1.444e+08,221,1,735,0.20278,221,221
2,-50.002,1.444e+08,219,0.47013,5151.6,1.1543,94.561,94.561
2,-63.887,1.444e+08,550,0.46937,5246.2,1.1612,90.919,90.919
2,-21.236,1.444e+08,770,0.45511,5337.1,1.1679,87.533,87.533
2,-75.972,4.34e+07,404,0.43408,5424.6,1.1744,82.644,82.644
2,-74.548,4.34e+07,818,0.42689,5507.3,1.183,79.01,79.01
2,-65.799,1.156e+08,169,1,0,0,169,13.841
2,-87.027,1.44e+07,593,1,169,0.048343,593,2.3801
4,-82.503,1.44e+07,804,1,0,0,804,5.3881
3,-82.958,1.44e+07,677,1,0,0,677,4.5659
4,-75.699,4.34e+07,312,1,804,0.6068,312,4.162
2,-44.166,1.444e+08,709,1,762,0.50483,709,2.4781
2,-81.726,1.44e+07,360,1,1471,0.75289,360,0.16989
2,-69.532,8.66e+07,471,1,1831,0.90998,370.6,94.796
2,-84.904,1.44e+07,538,0.95639,2201.6,0.9495,264.54,105.31
3,-84.044,1.44e+07,407,1,677,0.51095,407,1.5728
3,-82.623,1.44e+07,461,1,1084,0.85621,376.46,79.62
3,-69.066,8.66e+07,338,0.94528,1460.5,0.9364,332.42,15.18
2,-76.549,4.34e+07,685,0.86836,2466.1,0.98537,237.6,169.52
2,-69.855,8.66e+07,390,0.76702,2703.7,1.0073,216,109.11
4,-81.046,1.44e+07,294,1,1116,0.77505,294,0.67105
3,-73.008,5.78e+07,606,0.95214,1792.9,0.95728,288.37,199.45
4,-85.479,1.44e+07,721,1,1410,0.86774,323.31,232.95
4,-84.848,1.44e+07,463,0.81338,1733.3,0.95225,245.12,102.49
3,-38.697,1.444e+08,397,0.83618,2081.3,0.97847,261.31,119.99
4,-49.094,1.444e+08,728,0.76269,1978.4,0.98972,231.95,178.19
2,-63.22,1.444e+08,498,0.74578,2919.7,1.0243,198.64,111.44
4,-69.471,8.66e+07,649,0.66537,2210.4,1.006,210.52,98.023
3,-49.786,1.444e+08,338,0.8117,2342.6,0.99531,237.25,88.813
3,-88.564,1.44e+07,813,0.80019,2579.8,1.0108,188.44,104.61
3,-62.065,1.444e+08,221,0.68572,2768.2,1.0348,182.94,33.599
2,-50.002,1.444e+08,219,0.70663,3118.4,1.0387,183.2,30.096
2,-63.887,1.444e+08,550,0.71278,3301.6,1.052,170.01,98.495
2,-21.236,1.444e+08,770,0.66993,3471.6,1.0643,159.03,84.089
2,-75.972,4.34e+07,404,0.60998,3630.6,1.0752,144.96,66.577
3,-80.045,1.44e+07,818,0.69309,2951.2,1.049,151.26,77.644
3,-79.298,1.44e+07,319,1,0,0,319,319
3,-83.308,1.44e+07,225,1,319,0.24076,225,225
2,-64.849,1.3e+08,672,1,0,0,672,672
3,-83.867,1.44e+07,252,1,544,0.41855,252,252
2,1.7259,1.444e+08,589,1,672,0.18939,589,589
3,-86.048,1.44e+07,636,1,796,0.62809,318.04,318.04
3,-56.22,1.444e+08,485,0.77796,1114,0.93859,273.08,273.08
2,-66.512,8.66e+07,275,1,1261,0.3565,275,275
2,-68.77,8.66e+07,455,1,1536,0.45119,455,455
3,-71.762,5.78e+07,463,0.72359,1387.1,0.97658,233.23,233.23
2,-57.211,1.444e+08,619,1,1991,0.609,619,619
2,-83.153,1.44e+07,230,1,2610,0.83357,230,230
4,-59.049,1.444e+08,609,1,0,0,609,609
3,-83.336,1.44e+07,702,0.68082,1620.3,1.0042,187.47,187.47
4,-88.498,1.44e+07,496,1,609,0.16649,496,496
3,-60.591,1.444e+08,742,0.58657,1807.8,1.0291,181.11,181.11
3,-67.708,8.66e+07,771,0.52012,1988.9,1.0427,167.54,167.54
2,-75.28,4.34e+07,268,1,2840,0.94357,268,268
2,-50.837,1.444e+08,557,1,3108,0.97132,273.91,273.91
2,-77.803,2.88e+07,180,0.92276,3381.9,1.0006,180,180
2,-64.873,1.3e+08,431,0.92637,3561.9,1.0278,213.58,213.58
3,-66.254,8.66e+07,287,0.46931,2156.5,1.0563,156.2,156.2
2,-65.509,1.156e+08,775,0.88295,3775.5,1.0364,194.37,194.37
2,-47.357,1.444e+08,342,0.78596,3969.9,1.0507,179.64,179.64
3,-66.86,8.66e+07,234,0.47372,2312.7,1.0689,146.26,146.26
2,-70.134,5.78e+07,796,0.76942,4149.5,1.0627,163.82,163.82
2,-52.258,1.444e+08,254,0.69693,4313.3,1.0752,154.88,154.88
4,-86.233,1.44e+07,490,1,1105,0.57432,458.51,458.51
3,-78.462,2.88e+07,776,0.48064,2458.9,1.0808,132.19,132.19
2,-46.973,1.444e+08,530,0.6935,4468.2,1.0848,145.68,145.68
2,-19.238,1.444e+08,319,1,0,0,319,319
3,-83.308,1.44e+07,225,1,0,0,225,225
2,-64.849,1.3e+08,672,1,319,0.087211,672,672
2,-27.514,1.444e+08,252,1,991,0.27883,252,252
2,1.7259,1.444e+08,589,1,1243,0.35466,589,589
2,-47.033,1.444e+08,636,1,1832,0.528,636,636
3,-56.22,1.444e+08,485,1,225,0.16981,485,485
2,-66.512,8.66e+07,275,1,2468,0.74136,275,275
2,-68.77,8.66e+07,455,1,2743,0.8927,454.81,454.81
2,-54.754,1.444e+08,463,0.99994,3197.8,0.93741,389.31,389.31
2,-57.211,1.444e+08,619,0.97982,3587.1,0.97046,326.51,326.51
